FACILITYID,Jurisdiction,Qcalcs,AVGDISCHARGE,QInscfs,AVGQadj,Q4calcs,QInscf,Qcont4calc2023,Qcont4calcPrior,Qcf2023,Qcfp2022,Qboth,Q4calcsall,JURISDICTI3,PERCENTAGE,area_acres,AREA,DischargePCF2,DischargePCF3,MonitoringYear,rain_gage,dry_days,AnnualCFb,AnnualCF
L01-618-3,SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,6.92800257,6.92800869,0,0,MY2022-23,PALISADES,267,0,0
L01-618-4,SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,108.67944992,108.679546,0,0,MY2022-23,PALISADES,267,0,0
L01-724-2,SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,16.19787546,NA,0,0,MY2022-23,DANAPOINT,263,0,0
L01-726-2,DANA POINT,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,2.51489735,2.514899575,0,0,MY2022-23,DANAPOINT,263,0,0
L01-726-3,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,11.88573163,11.88574213,0,0,MY2022-23,DANAPOINT,263,0,0
L01-726-6,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,90.70659762,6.21310567,5.635701739,0,0,MY2022-23,DANAPOINT,263,0,0
L01-726-6,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,9.293403178,6.21310567,0.57740947,0,0,MY2022-23,DANAPOINT,263,0,0
L01-726-7,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,5.74416805,5.744173127,0,0,MY2022-23,DANAPOINT,263,0,0
L01-726-8,SAN JUAN CAPISTRANO,NA,4.8e-4,0,3.312e-4,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,32.32890123,32.32892981,0,0,MY2022-23,DANAPOINT,263,0,0
L01-726-9,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,89.27240799,89.27248691,0,0,MY2022-23,DANAPOINT,263,0,0
L01-727-2,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,0.72723724,0.727237887,0,0,MY2022-23,DANAPOINT,263,0,0
L01-727-3,DANA POINT,NA,0.007959,0,0.00549171,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,4.74021882,4.740223007,0,0,MY2022-23,DANAPOINT,263,0,0
L01-728-6,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,4.46590424,4.465908189,0,0,MY2022-23,DANAPOINT,263,0,0
L01-728-8d,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,DANAPOINT,263,0,0
L01-728-9,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,DANAPOINT,263,0,0
L01-733-4,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,50.68731652,50.68736133,0,0,MY2022-23,TRABUCO,266,0,0
L01-733-5,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,NA,NA,0,0,MY2022-23,TRABUCO,266,0,0
L01-748-1,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,99.91794386,99.91803219,0,0,MY2022-23,PALISADES,267,0,0
L01-748-2,SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
L01-766-5,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,63.97582891,63.97588547,0,0,MY2022-23,PALISADES,267,0,0
L01-766-8,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
L02-344-1,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,99.37899245,178.3182714,177.2110581,0,0,MY2022-23,ELTORO,275,0,0
L02-344-1,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,RANCHO SANTA MARGARITA,0.621007707,178.3182714,1.107371188,0,0,MY2022-23,ELTORO,275,0,0
L02-374-2 (MVL02P20),ORANGE CO,NA,0.008624,0,0.00595056,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,100,84.33765496,84.33772952,0,0,MY2022-23,SULPHURCREEK,279,0,0
L02-401-1,ORANGE CO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,97.18078684,199.48492042,193.8611867,0,0,MY2022-23,SULPHURCREEK,279,0,0
L02-401-1,ORANGE CO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,2.819212227,199.48492042,5.623908238,0,0,MY2022-23,SULPHURCREEK,279,0,0
L02-541-2,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,7.06807992,7.068086166,0,0,MY2022-23,PALISADES,267,0,0
L02-541-7,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,24.77553865,24.77556055,0,0,MY2022-23,PALISADES,267,0,0
L02-571-1,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,99.9999999,36.03365204,36.03368386,0,0,MY2022-23,PALISADES,267,0,0
L02-571-5 (L02TBN2),SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,25.81138094,220.78861654,56.98864128,0,0,MY2022-23,PALISADES,267,0,0
L02-571-5 (L02TBN2),SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,74.1886223,220.78861654,163.8001776,0,0,MY2022-23,PALISADES,267,0,0
L02-622-1 (L02P28),RANCHO SANTA MARGARITA,NA,0.014251,0,0.009833189999999999,0,0,NA,NA,NA,NA,NA,0,RANCHO SANTA MARGARITA,100,256.93195174,256.9321789,0,0,MY2022-23,TRABUCO,266,0,0
L03-418-3,LAGUNA NIGUEL,NA,7.22e-4,0,4.9818e-4,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,100,6.6378544,6.637860272,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-3 (L03P37),SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,4.200759936,72.14698507,3.030724323,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-3 (L03P37),SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,60.02596233,72.14698507,43.30696036,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-3 (L03P37),SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,35.77328003,72.14698507,25.80936582,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-4,SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,NA,NA,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-6,LAGUNA NIGUEL,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,82.19683381,5.33953354,4.38893139,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-6,LAGUNA NIGUEL,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,17.76583201,5.33953354,0.948613397,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-6,LAGUNA NIGUEL,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,0.037321744,5.33953354,0.001992809,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-497-1,SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,70.8605139,45.51756325,32.25400775,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-497-1,SAN JUAN CAPISTRANO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,29.13948729,45.51756325,13.26359628,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-708-5,LAGUNA NIGUEL,NA,0.006287,0,0.00433803,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,78.20762138,28.84826742,22.5615637,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-708-5,LAGUNA NIGUEL,NA,0.006287,0,0.00433803,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,21.792378,28.84826742,6.28672904,0,0,MY2022-23,SULPHURCREEK,279,0,0
L04-702-4,MISSION VIEJO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA HILLS,56.399775,374.77459069,211.3722128,0,0,MY2022-23,SULPHURCREEK,279,0,0
L04-702-4,MISSION VIEJO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,43.60022493,374.77459069,163.402709,0,0,MY2022-23,SULPHURCREEK,279,0,0
LC02-11508-3,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,14.21275699,319.65476129,45.43179461,0,0,MY2022-23,LAGUNABEACH,274,0,0
LC02-11508-3,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,85.78724286,319.65476129,274.2232488,0,0,MY2022-23,LAGUNABEACH,274,0,0
LC05-11017-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,63.88315303,63.88320951,0,0,MY2022-23,LAGUNABEACH,274,0,0
M01-002-1,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
M01-003-1,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
M01-003-2,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
M01-168-1d (M00P03),DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
M01-168-2d (M00P03),DANA POINT,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
M02-061-5,SAN CLEMENTE,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,3.75049186,3.750495173,0,0,MY2022-23,PALISADES,267,0,0
M02-142-1,SAN CLEMENTE,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
SC02-072-1,SAN CLEMENTE,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,4.79491375,4.794917985,0,0,MY2022-23,PALISADES,267,0,0
SC03-067-1,SAN CLEMENTE,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,99.95606465,174.71237258,174.6357665,0,0,MY2022-23,PALISADES,267,0,0
SC05-073-1,SAN CLEMENTE,NA,0.006985,0,0.00481965,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100.0000016,124.43649592,124.4366079,0,0,MY2022-23,PALISADES,267,0,0
SC05-073-3,SAN CLEMENTE,NA,0.003033,0,0.00209277,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,30.16696063,30.16698731,0,0,MY2022-23,PALISADES,267,0,0
SC11-035-1d,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,DANAPOINT,263,0,0
SC11-035-2d,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,DANAPOINT,263,0,0
SC11-035-3d,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
SC12-068-2,SAN CLEMENTE,NA,0.008401,0,0.00579669,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,81.31475636,81.31482824,0,0,MY2022-23,PALISADES,267,0,0
SC12-068-4,SAN CLEMENTE,NA,0.0089,0,0.006141,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,99.98312968,16.13226718,16.12955987,0,0,MY2022-23,PALISADES,267,0,0
