Time,L04_672_1,L04_672_1
5/5/2023 0:00,0.054,0.201
5/5/2023 0:05,0.106,0.858
5/5/2023 0:10,0.316,8.93
5/5/2023 0:15,0.46,20
5/5/2023 0:20,0.576,32
5/5/2023 0:25,0.633,39.1
5/5/2023 0:30,0.559,30
5/5/2023 0:35,0.442,18.3
5/5/2023 0:40,0.381,13.3
5/5/2023 0:45,0.334,10.1
5/5/2023 0:50,0.301,8.08
5/5/2023 0:55,0.247,5.29
5/5/2023 1:00,0.204,3.5
5/5/2023 1:05,0.179,2.64
5/5/2023 1:10,0.163,2.17
5/5/2023 1:15,0.134,1.42
5/5/2023 1:20,0.125,1.22
5/5/2023 1:25,0.114,0.997
5/5/2023 1:30,0.101,0.772
5/5/2023 1:35,0.106,0.863
5/5/2023 1:40,0.092,0.627
5/5/2023 1:45,0.088,0.57
5/5/2023 1:50,0.08,0.472
5/5/2023 1:55,0.07,0.346
5/5/2023 2:00,0.064,0.291
5/5/2023 2:05,0.062,0.27
5/5/2023 2:10,0.064,0.286
5/5/2023 2:15,0.066,0.305
5/5/2023 2:20,0.061,0.257
5/5/2023 2:25,0.055,0.21
5/5/2023 2:30,0.056,0.217
5/5/2023 2:35,0.059,0.246
5/5/2023 2:40,0.052,0.185
5/5/2023 2:45,0.054,0.199
5/5/2023 2:50,0.053,0.192
5/5/2023 2:55,0.055,0.21
5/5/2023 3:00,0.047,0.151
5/5/2023 3:05,0.046,0.141
5/5/2023 3:10,0.039,0.097
5/5/2023 3:15,0.04,0.103
5/5/2023 3:20,0.034,0.075
5/5/2023 3:25,0.035,0.078
5/5/2023 3:30,0.035,0.079
5/5/2023 3:35,0.028,0.049
5/5/2023 3:40,0.026,0.042
5/5/2023 3:45,0.028,0.047
5/5/2023 3:50,0.031,0.059
5/5/2023 3:55,0.031,0.06
5/5/2023 4:00,0.035,0.077
5/5/2023 4:05,0.027,0.046
5/5/2023 4:10,0.028,0.05
5/5/2023 4:15,0.031,0.061
5/5/2023 4:20,0.037,0.086
5/5/2023 4:25,0.037,0.091
5/5/2023 4:30,0.035,0.079
5/5/2023 4:35,0.033,0.068
5/5/2023 4:40,0.03,0.057
5/5/2023 4:45,0.028,0.047
5/5/2023 4:50,0.027,0.045
5/5/2023 4:55,0.033,0.07
5/5/2023 5:00,0.03,0.057
5/5/2023 5:05,0.03,0.058
5/5/2023 5:10,0.028,0.05
5/5/2023 5:15,0.028,0.047
5/5/2023 5:20,0.031,0.059
5/5/2023 5:25,0.029,0.052
5/5/2023 5:30,0.027,0.045
5/5/2023 5:35,0.03,0.057
5/5/2023 5:40,0.028,0.05
5/5/2023 5:45,0.032,0.065
5/5/2023 5:50,0.032,0.063
5/5/2023 5:55,0.032,0.063
5/5/2023 6:00,0.032,0.064
5/5/2023 6:05,0.033,0.068
5/5/2023 6:10,0.033,0.069
5/5/2023 6:15,0.027,0.045
5/5/2023 6:20,0.028,0.047
5/5/2023 6:25,0.028,0.048
5/5/2023 6:30,0.026,0.043
5/5/2023 6:35,0.029,0.052
5/5/2023 6:40,0.032,0.066
5/5/2023 6:45,0.032,0.064
5/5/2023 6:50,0.032,0.066
5/5/2023 6:55,0.032,0.065
5/5/2023 7:00,0.036,0.085
5/5/2023 7:05,0.039,0.101
5/5/2023 7:10,0.037,0.091
5/5/2023 7:15,0.043,0.125
5/5/2023 7:20,0.049,0.164
5/5/2023 7:25,0.049,0.164
5/5/2023 7:30,0.046,0.143
5/5/2023 7:35,0.045,0.134
5/5/2023 7:40,0.044,0.126
5/5/2023 7:45,0.041,0.113
5/5/2023 7:50,0.042,0.114
5/5/2023 7:55,0.037,0.088
5/5/2023 8:00,0.037,0.086
5/5/2023 8:05,0.038,0.092
5/5/2023 8:10,0.033,0.07
5/5/2023 8:15,0.028,0.049
5/5/2023 8:20,0.032,0.063
5/5/2023 8:25,0.036,0.084
5/5/2023 8:30,0.038,0.092
5/5/2023 8:35,0.033,0.07
5/5/2023 8:40,0.029,0.052
5/5/2023 8:45,0.031,0.061
5/5/2023 8:50,0.029,0.052
5/5/2023 8:55,0.031,0.059
5/5/2023 9:00,0.026,0.043
5/5/2023 9:05,0.031,0.06
5/5/2023 9:10,0.029,0.052
5/5/2023 9:15,0.03,0.058
5/5/2023 9:20,0.031,0.061
5/5/2023 9:25,0.043,0.119
5/5/2023 9:30,0.063,0.278
5/5/2023 9:35,0.048,0.154
5/5/2023 9:40,0.036,0.085
5/5/2023 9:45,0.031,0.061
5/5/2023 9:50,0.026,0.043
5/5/2023 9:55,0.024,0.034
5/5/2023 10:00,0.024,0.036
5/5/2023 10:05,0.027,0.046
5/5/2023 10:10,0.029,0.052
5/5/2023 10:15,0.035,0.077
5/5/2023 10:20,0.034,0.073
5/5/2023 10:25,0.034,0.074
5/5/2023 10:30,0.034,0.074
5/5/2023 10:35,0.032,0.065
5/5/2023 10:40,0.029,0.052
5/5/2023 10:45,0.03,0.057
5/5/2023 10:50,0.035,0.078
5/5/2023 10:55,0.035,0.078
5/5/2023 11:00,0.039,0.098
5/5/2023 11:05,0.037,0.089
5/5/2023 11:10,0.037,0.088
5/5/2023 11:15,0.034,0.075
5/5/2023 11:20,0.033,0.068
5/5/2023 11:25,0.038,0.094
5/5/2023 11:30,0.032,0.065
5/5/2023 11:35,0.043,0.121
5/5/2023 11:40,0.048,0.158
5/5/2023 11:45,0.049,0.162
5/5/2023 11:50,0.055,0.205
5/5/2023 11:55,0.055,0.21
5/5/2023 12:00,0.052,0.183
5/5/2023 12:05,0.072,0.374
5/5/2023 12:10,0.066,0.305
5/5/2023 12:15,0.061,0.259
5/5/2023 12:20,0.057,0.222
5/5/2023 12:25,0.056,0.217
5/5/2023 12:30,0.048,0.156
5/5/2023 12:35,0.045,0.135
5/5/2023 12:40,0.05,0.166
5/5/2023 12:45,0.047,0.149
5/5/2023 12:50,0.041,0.111
5/5/2023 12:55,0.045,0.134
5/5/2023 13:00,0.036,0.085
5/5/2023 13:05,0.037,0.091
5/5/2023 13:10,0.037,0.088
5/5/2023 13:15,0.042,0.116
5/5/2023 13:20,0.046,0.145
5/5/2023 13:25,0.043,0.121
5/5/2023 13:30,0.042,0.116
5/5/2023 13:35,0.037,0.089
5/5/2023 13:40,0.039,0.098
5/5/2023 13:45,0.04,0.106
5/5/2023 13:50,0.041,0.109
5/5/2023 13:55,0.042,0.114
5/5/2023 14:00,0.043,0.119
5/5/2023 14:05,0.046,0.145
5/5/2023 14:10,0.045,0.132
5/5/2023 14:15,0.047,0.149
5/5/2023 14:20,0.048,0.156
5/5/2023 14:25,0.045,0.135
5/5/2023 14:30,0.042,0.114
5/5/2023 14:35,0.042,0.118
5/5/2023 14:40,0.042,0.114
5/5/2023 14:45,0.038,0.092
5/5/2023 14:50,0.039,0.1
5/5/2023 14:55,0.044,0.126
5/5/2023 15:00,0.056,0.212
5/5/2023 15:05,0.051,0.177
5/5/2023 15:10,0.05,0.166
5/5/2023 15:15,0.046,0.143
5/5/2023 15:20,0.042,0.118
5/5/2023 15:25,0.042,0.118
5/5/2023 15:30,0.042,0.118
5/5/2023 15:35,0.039,0.1
5/5/2023 15:40,0.046,0.145
5/5/2023 15:45,0.043,0.123
5/5/2023 15:50,0.044,0.128
5/5/2023 15:55,0.041,0.113
5/5/2023 16:00,0.04,0.103
5/5/2023 16:05,0.041,0.108
5/5/2023 16:10,0.04,0.105
5/5/2023 16:15,0.038,0.092
5/5/2023 16:20,0.042,0.116
5/5/2023 16:25,0.036,0.085
5/5/2023 16:30,0.034,0.071
5/5/2023 16:35,0.035,0.079
5/5/2023 16:40,0.039,0.1
5/5/2023 16:45,0.036,0.084
5/5/2023 16:50,0.037,0.088
5/5/2023 16:55,0.037,0.088
5/5/2023 17:00,0.038,0.094
5/5/2023 17:05,0.04,0.103
5/5/2023 17:10,0.033,0.07
5/5/2023 17:15,0.036,0.084
5/5/2023 17:20,0.037,0.091
5/5/2023 17:25,0.036,0.082
5/5/2023 17:30,0.032,0.065
5/5/2023 17:35,0.037,0.088
5/5/2023 17:40,0.032,0.063
5/5/2023 17:45,0.041,0.113
5/5/2023 17:50,0.045,0.132
5/5/2023 17:55,0.037,0.088
5/5/2023 18:00,0.035,0.078
5/5/2023 18:05,0.032,0.063
5/5/2023 18:10,0.032,0.065
5/5/2023 18:15,0.026,0.04
5/5/2023 18:20,0.026,0.043
5/5/2023 18:25,0.027,0.045
5/5/2023 18:30,0.03,0.056
5/5/2023 18:35,0.036,0.082
5/5/2023 18:40,0.033,0.069
5/5/2023 18:45,0.03,0.054
5/5/2023 18:50,0.027,0.046
5/5/2023 18:55,0.027,0.045
5/5/2023 19:00,0.036,0.085
5/5/2023 19:05,0.036,0.084
5/5/2023 19:10,0.033,0.07
5/5/2023 19:15,0.029,0.052
5/5/2023 19:20,0.023,0.033
5/5/2023 19:25,0.023,0.03
5/5/2023 19:30,0.025,0.037
5/5/2023 19:35,0.026,0.042
5/5/2023 19:40,0.027,0.044
5/5/2023 19:45,0.029,0.051
5/5/2023 19:50,0.029,0.053
5/5/2023 19:55,0.031,0.059
5/5/2023 20:00,0.024,0.036
5/5/2023 20:05,0.029,0.051
5/5/2023 20:10,0.025,0.039
5/5/2023 20:15,0.031,0.06
5/5/2023 20:20,0.031,0.059
5/5/2023 20:25,0.018,0.018
5/5/2023 20:30,0.015,0.012
5/5/2023 20:35,0.023,0.03
5/5/2023 20:40,0.02,0.023
5/5/2023 20:45,0.016,0.015
5/5/2023 20:50,0.013,0.01
5/5/2023 20:55,0.012,0.007
5/5/2023 21:00,0.014,0.011
5/5/2023 21:05,0.01,0.005
5/5/2023 21:10,0.016,0.014
5/5/2023 21:15,0.011,0.006
5/5/2023 21:20,0.016,0.014
5/5/2023 21:25,0.012,0.008
5/5/2023 21:30,0.01,0.005
5/5/2023 21:35,0.01,0.005
5/5/2023 21:40,0.012,0.008
5/5/2023 21:45,0.012,0.007
5/5/2023 21:50,0.012,0.007
5/5/2023 21:55,0.012,0.007
5/5/2023 22:00,0.009,0.004
5/5/2023 22:05,0.009,0.004
5/5/2023 22:10,0.008,0.003
5/5/2023 22:15,0.008,0.003
5/5/2023 22:20,0.009,0.004
5/5/2023 22:25,0.011,0.006
5/5/2023 22:30,0.004,0.001
5/5/2023 22:35,0.008,0.004
5/5/2023 22:40,0.011,0.007
5/5/2023 22:45,0.01,0.005
5/5/2023 22:50,0.01,0.006
5/5/2023 22:55,0.014,0.01
5/5/2023 23:00,0.011,0.006
5/5/2023 23:05,0.006,0.002
5/5/2023 23:10,0.006,0.001
5/5/2023 23:15,0.008,0.003
5/5/2023 23:20,0.007,0.002
5/5/2023 23:25,0.001,0
5/5/2023 23:30,0.004,0.001
5/5/2023 23:35,0.005,0.001
5/5/2023 23:40,0.005,0.001
5/5/2023 23:45,0.004,0.001
5/5/2023 23:50,0.002,0
5/5/2023 23:55,0.003,0
5/6/2023 0:00,0.002,0
5/6/2023 0:05,0.007,0.003
5/6/2023 0:10,0.009,0.004
5/6/2023 0:15,0.008,0.004
5/6/2023 0:20,0.015,0.012
5/6/2023 0:25,0.012,0.007
5/6/2023 0:30,0.008,0.003
5/6/2023 0:35,0.008,0.003
5/6/2023 0:40,0.01,0.005
5/6/2023 0:45,0.01,0.005
5/6/2023 0:50,0.017,0.016
5/6/2023 0:55,0.017,0.017
5/6/2023 1:00,0.012,0.007
5/6/2023 1:05,0.011,0.006
5/6/2023 1:10,0.012,0.007
5/6/2023 1:15,0.017,0.016
5/6/2023 1:20,0.017,0.017
5/6/2023 1:25,0.021,0.027
5/6/2023 1:30,0.015,0.013
5/6/2023 1:35,0.009,0.004
5/6/2023 1:40,0.005,0.001
5/6/2023 1:45,0,0
5/6/2023 1:50,0.002,0
5/6/2023 1:55,-0.002,0
5/6/2023 2:00,0.001,0
5/6/2023 2:05,-0.003,0
5/6/2023 2:10,-0.001,0
5/6/2023 2:15,0.001,0
5/6/2023 2:20,0.003,0
5/6/2023 2:25,0.001,0
5/6/2023 2:30,-4.39,0
5/6/2023 2:35,0.001,0
5/6/2023 2:40,-0.002,0
5/6/2023 2:45,-0.003,0
5/6/2023 2:50,-0.005,0
5/6/2023 2:55,-0.002,0
5/6/2023 3:00,0.001,0
5/6/2023 3:05,0.001,0
5/6/2023 3:10,0,0
5/6/2023 3:15,0.001,0
5/6/2023 3:20,-0.004,0
5/6/2023 3:25,-0.003,0
5/6/2023 3:30,-0.002,0
5/6/2023 3:35,-0.002,0
5/6/2023 3:40,-0.005,0
5/6/2023 3:45,-0.003,0
5/6/2023 3:50,-0.005,0
5/6/2023 3:55,-0.005,0
5/6/2023 4:00,0.002,0
5/6/2023 4:05,0.001,0
5/6/2023 4:10,0.002,0
5/6/2023 4:15,0.001,0
5/6/2023 4:20,-0.003,0
5/6/2023 4:25,-0.002,0
5/6/2023 4:30,-0.005,0
5/6/2023 4:35,-0.002,0
5/6/2023 4:40,-0.003,0
5/6/2023 4:45,-0.002,0
5/6/2023 4:50,-0.001,0
5/6/2023 4:55,-0.001,0
5/6/2023 5:00,0.001,0
5/6/2023 5:05,-0.004,0
5/6/2023 5:10,0.006,0.001
5/6/2023 5:15,0.001,0
5/6/2023 5:20,0.005,0.001
5/6/2023 5:25,0.006,0.002
5/6/2023 5:30,0.006,0.002
5/6/2023 5:35,0.012,0.007
5/6/2023 5:40,0.017,0.016
5/6/2023 5:45,0.016,0.014
5/6/2023 5:50,0.016,0.014
5/6/2023 5:55,0.02,0.023
5/6/2023 6:00,0.013,0.009
5/6/2023 6:05,0.013,0.01
5/6/2023 6:10,0.01,0.006
5/6/2023 6:15,0.014,0.011
5/6/2023 6:20,0.018,0.018
5/6/2023 6:25,0.015,0.013
5/6/2023 6:30,0.024,0.034
5/6/2023 6:35,0.029,0.053
5/6/2023 6:40,0.027,0.045
5/6/2023 6:45,0.026,0.043
5/6/2023 6:50,0.03,0.057
5/6/2023 6:55,0.03,0.054
5/6/2023 7:00,0.033,0.068
5/6/2023 7:05,0.033,0.069
5/6/2023 7:10,0.028,0.047
5/6/2023 7:15,0.033,0.07
5/6/2023 7:20,0.035,0.081
5/6/2023 7:25,0.032,0.063
5/6/2023 7:30,0.03,0.058
5/6/2023 7:35,0.031,0.06
5/6/2023 7:40,0.027,0.045
5/6/2023 7:45,0.024,0.036
5/6/2023 7:50,0.034,0.073
5/6/2023 7:55,0.03,0.056
5/6/2023 8:00,0.034,0.071
5/6/2023 8:05,0.03,0.058
5/6/2023 8:10,0.023,0.033
5/6/2023 8:15,0.029,0.051
5/6/2023 8:20,0.033,0.068
5/6/2023 8:25,0.033,0.069
5/6/2023 8:30,0.035,0.077
5/6/2023 8:35,0.032,0.065
5/6/2023 8:40,0.044,0.13
5/6/2023 8:45,0.045,0.132
5/6/2023 8:50,0.044,0.126
5/6/2023 8:55,0.036,0.085
5/6/2023 9:00,0.043,0.123
5/6/2023 9:05,0.034,0.075
5/6/2023 9:10,0.05,0.166
5/6/2023 9:15,0.046,0.141
5/6/2023 9:20,0.041,0.108
5/6/2023 9:25,0.041,0.113
5/6/2023 9:30,0.043,0.121
5/6/2023 9:35,0.05,0.169
5/6/2023 9:40,0.052,0.185
5/6/2023 9:45,0.052,0.188
5/6/2023 9:50,0.053,0.19
5/6/2023 9:55,0.054,0.201
5/6/2023 10:00,0.046,0.141
5/6/2023 10:05,0.068,0.326
5/6/2023 10:10,0.104,0.819
5/6/2023 10:15,0.083,0.505
5/6/2023 10:20,0.058,0.236
5/6/2023 10:25,0.043,0.123
5/6/2023 10:30,0.045,0.134
5/6/2023 10:35,0.045,0.134
5/6/2023 10:40,0.045,0.134
5/6/2023 10:45,0.041,0.108
5/6/2023 10:50,0.04,0.103
5/6/2023 10:55,0.047,0.149
5/6/2023 11:00,0.058,0.236
5/6/2023 11:05,0.044,0.13
5/6/2023 11:10,0.051,0.179
5/6/2023 11:15,0.041,0.111
5/6/2023 11:20,0.049,0.164
5/6/2023 11:25,0.047,0.147
5/6/2023 11:30,0.048,0.154
5/6/2023 11:35,0.045,0.137
5/6/2023 11:40,0.037,0.091
5/6/2023 11:45,0.046,0.145
5/6/2023 11:50,0.053,0.19
5/6/2023 11:55,0.059,0.239
5/6/2023 12:00,0.05,0.166
5/6/2023 12:05,0.045,0.134
5/6/2023 12:10,0.053,0.194
5/6/2023 12:15,0.045,0.137
5/6/2023 12:20,0.046,0.145
5/6/2023 12:25,0.049,0.162
5/6/2023 12:30,0.051,0.177
5/6/2023 12:35,0.052,0.183
5/6/2023 12:40,0.043,0.121
5/6/2023 12:45,0.054,0.199
5/6/2023 12:50,0.047,0.151
5/6/2023 12:55,0.039,0.101
5/6/2023 13:00,0.054,0.199
5/6/2023 13:05,0.046,0.143
5/6/2023 13:10,0.046,0.139
5/6/2023 13:15,0.051,0.177
5/6/2023 13:20,0.059,0.239
5/6/2023 13:25,0.048,0.156
5/6/2023 13:30,0.055,0.205
5/6/2023 13:35,0.049,0.162
5/6/2023 13:40,0.051,0.179
5/6/2023 13:45,0.039,0.101
5/6/2023 13:50,0.045,0.132
5/6/2023 13:55,0.049,0.164
5/6/2023 14:00,0.046,0.145
5/6/2023 14:05,0.046,0.141
5/6/2023 14:10,0.041,0.113
5/6/2023 14:15,0.046,0.145
5/6/2023 14:20,0.041,0.108
5/6/2023 14:25,0.044,0.128
5/6/2023 14:30,0.048,0.158
5/6/2023 14:35,0.047,0.151
5/6/2023 14:40,0.049,0.16
5/6/2023 14:45,0.05,0.171
5/6/2023 14:50,0.046,0.141
5/6/2023 14:55,0.049,0.164
5/6/2023 15:00,0.038,0.094
5/6/2023 15:05,0.041,0.108
5/6/2023 15:10,0.048,0.152
5/6/2023 15:15,0.039,0.101
5/6/2023 15:20,0.053,0.19
5/6/2023 15:25,0.044,0.126
5/6/2023 15:30,0.043,0.119
5/6/2023 15:35,0.037,0.089
5/6/2023 15:40,0.044,0.128
5/6/2023 15:45,0.043,0.119
5/6/2023 15:50,0.041,0.108
5/6/2023 15:55,0.039,0.098
5/6/2023 16:00,0.037,0.091
5/6/2023 16:05,0.041,0.109
5/6/2023 16:10,0.043,0.123
5/6/2023 16:15,0.043,0.125
5/6/2023 16:20,0.045,0.132
5/6/2023 16:25,0.043,0.125
5/6/2023 16:30,0.044,0.126
5/6/2023 16:35,0.042,0.114
5/6/2023 16:40,0.04,0.106
5/6/2023 16:45,0.042,0.118
5/6/2023 16:50,0.041,0.111
5/6/2023 16:55,0.041,0.111
5/6/2023 17:00,0.039,0.101
5/6/2023 17:05,0.034,0.073
5/6/2023 17:10,0.036,0.085
5/6/2023 17:15,0.039,0.101
5/6/2023 17:20,0.039,0.1
5/6/2023 17:25,0.041,0.108
5/6/2023 17:30,0.038,0.094
5/6/2023 17:35,0.041,0.109
5/6/2023 17:40,0.031,0.06
5/6/2023 17:45,0.039,0.101
5/6/2023 17:50,0.038,0.095
5/6/2023 17:55,0.03,0.057
5/6/2023 18:00,0.035,0.077
5/6/2023 18:05,0.032,0.065
5/6/2023 18:10,0.032,0.063
5/6/2023 18:15,0.031,0.06
5/6/2023 18:20,0.03,0.054
5/6/2023 18:25,0.034,0.071
5/6/2023 18:30,0.033,0.069
5/6/2023 18:35,0.028,0.048
5/6/2023 18:40,0.024,0.034
5/6/2023 18:45,0.029,0.053
5/6/2023 18:50,0.025,0.038
5/6/2023 18:55,0.021,0.026
5/6/2023 19:00,0.021,0.026
5/6/2023 19:05,0.026,0.042
5/6/2023 19:10,0.022,0.028
5/6/2023 19:15,0.022,0.029
5/6/2023 19:20,0.022,0.028
5/6/2023 19:25,0.021,0.025
5/6/2023 19:30,0.024,0.036
5/6/2023 19:35,0.034,0.071
5/6/2023 19:40,0.035,0.081
5/6/2023 19:45,0.041,0.108
5/6/2023 19:50,0.026,0.042
5/6/2023 19:55,0.02,0.023
5/6/2023 20:00,0.022,0.028
5/6/2023 20:05,0.02,0.024
5/6/2023 20:10,0.017,0.017
5/6/2023 20:15,0.019,0.02
5/6/2023 20:20,0.019,0.022
5/6/2023 20:25,0.016,0.015
5/6/2023 20:30,0.018,0.019
5/6/2023 20:35,0.019,0.02
5/6/2023 20:40,0.019,0.021
5/6/2023 20:45,0.016,0.014
5/6/2023 20:50,0.016,0.015
5/6/2023 20:55,0.019,0.021
5/6/2023 21:00,0.015,0.013
5/6/2023 21:05,0.014,0.011
5/6/2023 21:10,0.017,0.016
5/6/2023 21:15,0.019,0.021
5/6/2023 21:20,0.016,0.015
5/6/2023 21:25,0.014,0.01
5/6/2023 21:30,0.012,0.007
5/6/2023 21:35,0.013,0.01
5/6/2023 21:40,0.015,0.012
5/6/2023 21:45,0.013,0.01
5/6/2023 21:50,0.008,0.004
5/6/2023 21:55,0.011,0.006
5/6/2023 22:00,0.011,0.006
5/6/2023 22:05,0.012,0.007
5/6/2023 22:10,0.01,0.005
5/6/2023 22:15,0.008,0.003
5/6/2023 22:20,0.013,0.009
5/6/2023 22:25,0.012,0.007
5/6/2023 22:30,0.017,0.016
5/6/2023 22:35,0.019,0.02
5/6/2023 22:40,0.013,0.009
5/6/2023 22:45,0.01,0.006
5/6/2023 22:50,0.007,0.003
5/6/2023 22:55,0.01,0.005
5/6/2023 23:00,0.005,0.001
5/6/2023 23:05,0.01,0.005
5/6/2023 23:10,0.008,0.003
5/6/2023 23:15,0.011,0.006
5/6/2023 23:20,0.005,0.001
5/6/2023 23:25,0.01,0.005
5/6/2023 23:30,0.007,0.003
5/6/2023 23:35,0.004,0.001
5/6/2023 23:40,0.009,0.004
5/6/2023 23:45,0.012,0.007
5/6/2023 23:50,0.011,0.006
5/6/2023 23:55,0.008,0.003
5/7/2023 0:00,0.007,0.002
5/7/2023 0:05,0.004,0.001
5/7/2023 0:10,0.011,0.006
5/7/2023 0:15,0.007,0.003
5/7/2023 0:20,0.013,0.01
5/7/2023 0:25,0.01,0.006
5/7/2023 0:30,0.006,0.001
5/7/2023 0:35,0.006,0.001
5/7/2023 0:40,0.008,0.003
5/7/2023 0:45,0.008,0.004
5/7/2023 0:50,0.007,0.002
5/7/2023 0:55,0.012,0.007
5/7/2023 1:00,0.011,0.006
5/7/2023 1:05,0.013,0.01
5/7/2023 1:10,0.018,0.019
5/7/2023 1:15,0.015,0.012
5/7/2023 1:20,0.008,0.003
5/7/2023 1:25,0.011,0.007
5/7/2023 1:30,0.007,0.003
5/7/2023 1:35,0.002,0
5/7/2023 1:40,0.002,0
5/7/2023 1:45,0.001,0
5/7/2023 1:50,0.003,0
5/7/2023 1:55,0.001,0
5/7/2023 2:00,0.001,0
5/7/2023 2:05,0.003,0
5/7/2023 2:10,0.003,0
5/7/2023 2:15,0.003,0
5/7/2023 2:20,0,0
5/7/2023 2:25,0.001,0
5/7/2023 2:30,0.001,0
5/7/2023 2:35,0.002,0
5/7/2023 2:40,-4.39,0
5/7/2023 2:45,-0.003,0
5/7/2023 2:50,-4.39,0
5/7/2023 2:55,0.001,0
5/7/2023 3:00,-0.002,0
5/7/2023 3:05,-0.002,0
5/7/2023 3:10,0,0
5/7/2023 3:15,0.001,0
5/7/2023 3:20,-0.001,0
5/7/2023 3:25,-0.002,0
5/7/2023 3:30,0.004,0.001
5/7/2023 3:35,0.003,0
5/7/2023 3:40,0.008,0.003
5/7/2023 3:45,0.003,0
5/7/2023 3:50,0.004,0.001
5/7/2023 3:55,0.001,0
5/7/2023 4:00,0.002,0
5/7/2023 4:05,0,0
5/7/2023 4:10,0.001,0
5/7/2023 4:15,0,0
5/7/2023 4:20,-4.39,0
5/7/2023 4:25,-0.002,0
5/7/2023 4:30,0.002,0
5/7/2023 4:35,0.002,0
5/7/2023 4:40,-0.002,0
5/7/2023 4:45,0,0
5/7/2023 4:50,0,0
5/7/2023 4:55,0.002,0
5/7/2023 5:00,0.002,0
5/7/2023 5:05,-4.39,0
5/7/2023 5:10,-0.002,0
5/7/2023 5:15,-0.001,0
5/7/2023 5:20,-0.002,0
5/7/2023 5:25,-4.39,0
5/7/2023 5:30,0.001,0
5/7/2023 5:35,0,0
5/7/2023 5:40,-0.002,0
5/7/2023 5:45,0.002,0
5/7/2023 5:50,0.006,0.002
5/7/2023 5:55,0.003,0
5/7/2023 6:00,0.011,0.006
5/7/2023 6:05,0.008,0.003
5/7/2023 6:10,0.016,0.014
5/7/2023 6:15,0.022,0.028
5/7/2023 6:20,0.021,0.025
5/7/2023 6:25,0.02,0.023
5/7/2023 6:30,0.024,0.034
5/7/2023 6:35,0.023,0.032
5/7/2023 6:40,0.026,0.043
5/7/2023 6:45,0.023,0.032
5/7/2023 6:50,0.028,0.048
5/7/2023 6:55,0.032,0.066
5/7/2023 7:00,0.032,0.064
5/7/2023 7:05,0.032,0.063
5/7/2023 7:10,0.031,0.061
5/7/2023 7:15,0.037,0.091
5/7/2023 7:20,0.041,0.109
5/7/2023 7:25,0.038,0.092
5/7/2023 7:30,0.036,0.082
5/7/2023 7:35,0.032,0.064
5/7/2023 7:40,0.027,0.045
5/7/2023 7:45,0.024,0.035
5/7/2023 7:50,0.032,0.066
5/7/2023 7:55,0.037,0.089
5/7/2023 8:00,0.038,0.094
5/7/2023 8:05,0.037,0.089
5/7/2023 8:10,0.039,0.097
5/7/2023 8:15,0.046,0.143
5/7/2023 8:20,0.047,0.149
5/7/2023 8:25,0.046,0.141
5/7/2023 8:30,0.039,0.098
5/7/2023 8:35,0.038,0.092
5/7/2023 8:40,0.034,0.075
5/7/2023 8:45,0.035,0.077
5/7/2023 8:50,0.046,0.141
5/7/2023 8:55,0.052,0.181
5/7/2023 9:00,0.048,0.156
5/7/2023 9:05,0.043,0.123
5/7/2023 9:10,0.041,0.113
5/7/2023 9:15,0.043,0.123
5/7/2023 9:20,0.035,0.078
5/7/2023 9:25,0.04,0.106
5/7/2023 9:30,0.045,0.132
5/7/2023 9:35,0.045,0.134
5/7/2023 9:40,0.04,0.106
5/7/2023 9:45,0.041,0.113
5/7/2023 9:50,0.045,0.135
5/7/2023 9:55,0.043,0.119
5/7/2023 10:00,0.046,0.145
5/7/2023 10:05,0.046,0.145
5/7/2023 10:10,0.046,0.143
5/7/2023 10:15,0.041,0.111
5/7/2023 10:20,0.043,0.119
5/7/2023 10:25,0.039,0.098
5/7/2023 10:30,0.045,0.134
5/7/2023 10:35,0.045,0.135
5/7/2023 10:40,0.052,0.188
5/7/2023 10:45,0.048,0.158
5/7/2023 10:50,0.051,0.175
5/7/2023 10:55,0.045,0.137
5/7/2023 11:00,0.045,0.137
5/7/2023 11:05,0.05,0.173
5/7/2023 11:10,0.051,0.179
5/7/2023 11:15,0.052,0.185
5/7/2023 11:20,0.051,0.179
5/7/2023 11:25,0.047,0.149
5/7/2023 11:30,0.045,0.132
5/7/2023 11:35,0.043,0.123
5/7/2023 11:40,0.047,0.151
5/7/2023 11:45,0.043,0.121
5/7/2023 11:50,0.041,0.111
5/7/2023 11:55,0.047,0.151
5/7/2023 12:00,0.051,0.177
5/7/2023 12:05,0.044,0.13
5/7/2023 12:10,0.041,0.109
5/7/2023 12:15,0.051,0.177
5/7/2023 12:20,0.054,0.199
5/7/2023 12:25,0.057,0.229
5/7/2023 12:30,0.05,0.166
5/7/2023 12:35,0.039,0.101
5/7/2023 12:40,0.041,0.113
5/7/2023 12:45,0.045,0.132
5/7/2023 12:50,0.038,0.094
5/7/2023 12:55,0.042,0.114
5/7/2023 13:00,0.049,0.162
5/7/2023 13:05,0.044,0.126
5/7/2023 13:10,0.043,0.119
5/7/2023 13:15,0.046,0.145
5/7/2023 13:20,0.043,0.119
5/7/2023 13:25,0.043,0.123
5/7/2023 13:30,0.059,0.239
5/7/2023 13:35,0.044,0.128
5/7/2023 13:40,0.058,0.236
5/7/2023 13:45,0.05,0.171
5/7/2023 13:50,0.053,0.192
5/7/2023 13:55,0.046,0.143
5/7/2023 14:00,0.053,0.194
