Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RCandCF,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,13.345416478457652,Developed Open Space,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,NA,NA,1.0264470244359999e-4,1.0264470244359999e-4,9.853891434585602,NA,0.055428139319544004,2.0528940488719999e-4,NA,1.0264470244359999e-4,1.0264470244359999e-4,4.434251145563521e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,8.211576195488e-5,0.046395405504507214,4.105788097744e-5,4.105788097744e-5,3900.498692856801,2.052894048872e-5,0.08560568183796241,NA,0.529646664608976,0.0030382831923305605,0.00316145683526288,0.0021760676918043203,0.00316145683526288,0.00320251471624032,4.105788097744e-5,2.052894048872e-5,1.0264470244359999e-4,2.4059918252779846e-4,1.2317364293232003e-4,4.105788097744e-5,2.0528940488719999e-4,361.309352601472,4.105788097744e-5,NA,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,4.105788097744e-5,0.0016423152390975999,NA,8.211576195488e-5,4.105788097744e-5,8.211576195488e-5,4.88588783631536e-4,NA,10592.933292179521,1.0264470244359999e-4,1.0264470244359999e-4,2.9643790065711685e-4,33.25688359172641,0.03305159418683921,1.0100238720450243,6.32291367052576e-4,3.0177542518418408,6.569260956390401,0.0010264470244360003,4.105788097744e-5,1.0264470244359999e-4,4.105788097744e-5,2.0528940488719999e-4,1.0264470244359999e-4,3.9169218452477726e-4,0.2874051668420799,57.481033368416014,41.05788097744,10.26447024436,0.003859440811879361,0.00270982014451104,0.00299722531135312,5.83021909879648e-4,2.0528940488719999e-4,7.636765861803842e-4,0.05748103336841601,0.004105788097744001,7390.4185759392,4.105788097744e-5,NA,8.211576195488e-5,0.004105788097744001,98.538914345856,1.2317364293232003e-4,NA,22581.834537592007,410.5788097744001,5.13223512218e-4,25.446853472197766,4.105788097744e-5,4.105788097744e-5,1560.1994771427203,398.2614454811677,1.8886625249622402,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,17.684349920075416,Commercial,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,NA,NA,1.0264470244359999e-4,1.0264470244359999e-4,9.853891434585602,NA,0.055428139319544004,2.0528940488719999e-4,NA,1.0264470244359999e-4,1.0264470244359999e-4,4.434251145563521e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,8.211576195488e-5,0.046395405504507214,4.105788097744e-5,4.105788097744e-5,3900.498692856801,2.052894048872e-5,0.08560568183796241,NA,0.529646664608976,0.0030382831923305605,0.00316145683526288,0.0021760676918043203,0.00316145683526288,0.00320251471624032,4.105788097744e-5,2.052894048872e-5,1.0264470244359999e-4,2.4059918252779846e-4,1.2317364293232003e-4,4.105788097744e-5,2.0528940488719999e-4,361.309352601472,4.105788097744e-5,NA,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,4.105788097744e-5,0.0016423152390975999,NA,8.211576195488e-5,4.105788097744e-5,8.211576195488e-5,4.88588783631536e-4,NA,10592.933292179521,1.0264470244359999e-4,1.0264470244359999e-4,2.9643790065711685e-4,33.25688359172641,0.03305159418683921,1.0100238720450243,6.32291367052576e-4,3.0177542518418408,6.569260956390401,0.0010264470244360003,4.105788097744e-5,1.0264470244359999e-4,4.105788097744e-5,2.0528940488719999e-4,1.0264470244359999e-4,3.9169218452477726e-4,0.2874051668420799,57.481033368416014,41.05788097744,10.26447024436,0.003859440811879361,0.00270982014451104,0.00299722531135312,5.83021909879648e-4,2.0528940488719999e-4,7.636765861803842e-4,0.05748103336841601,0.004105788097744001,7390.4185759392,4.105788097744e-5,NA,8.211576195488e-5,0.004105788097744001,98.538914345856,1.2317364293232003e-4,NA,22581.834537592007,410.5788097744001,5.13223512218e-4,25.446853472197766,4.105788097744e-5,4.105788097744e-5,1560.1994771427203,398.2614454811677,1.8886625249622402,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,19.877570767270623,Multi-family Residential,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,NA,NA,1.0264470244359999e-4,1.0264470244359999e-4,9.853891434585602,NA,0.055428139319544004,2.0528940488719999e-4,NA,1.0264470244359999e-4,1.0264470244359999e-4,4.434251145563521e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,8.211576195488e-5,0.046395405504507214,4.105788097744e-5,4.105788097744e-5,3900.498692856801,2.052894048872e-5,0.08560568183796241,NA,0.529646664608976,0.0030382831923305605,0.00316145683526288,0.0021760676918043203,0.00316145683526288,0.00320251471624032,4.105788097744e-5,2.052894048872e-5,1.0264470244359999e-4,2.4059918252779846e-4,1.2317364293232003e-4,4.105788097744e-5,2.0528940488719999e-4,361.309352601472,4.105788097744e-5,NA,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,4.105788097744e-5,0.0016423152390975999,NA,8.211576195488e-5,4.105788097744e-5,8.211576195488e-5,4.88588783631536e-4,NA,10592.933292179521,1.0264470244359999e-4,1.0264470244359999e-4,2.9643790065711685e-4,33.25688359172641,0.03305159418683921,1.0100238720450243,6.32291367052576e-4,3.0177542518418408,6.569260956390401,0.0010264470244360003,4.105788097744e-5,1.0264470244359999e-4,4.105788097744e-5,2.0528940488719999e-4,1.0264470244359999e-4,3.9169218452477726e-4,0.2874051668420799,57.481033368416014,41.05788097744,10.26447024436,0.003859440811879361,0.00270982014451104,0.00299722531135312,5.83021909879648e-4,2.0528940488719999e-4,7.636765861803842e-4,0.05748103336841601,0.004105788097744001,7390.4185759392,4.105788097744e-5,NA,8.211576195488e-5,0.004105788097744001,98.538914345856,1.2317364293232003e-4,NA,22581.834537592007,410.5788097744001,5.13223512218e-4,25.446853472197766,4.105788097744e-5,4.105788097744e-5,1560.1994771427203,398.2614454811677,1.8886625249622402,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,29.512712183250898,Streets and Roads,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,NA,NA,1.0264470244359999e-4,1.0264470244359999e-4,9.853891434585602,NA,0.055428139319544004,2.0528940488719999e-4,NA,1.0264470244359999e-4,1.0264470244359999e-4,4.434251145563521e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,8.211576195488e-5,0.046395405504507214,4.105788097744e-5,4.105788097744e-5,3900.498692856801,2.052894048872e-5,0.08560568183796241,NA,0.529646664608976,0.0030382831923305605,0.00316145683526288,0.0021760676918043203,0.00316145683526288,0.00320251471624032,4.105788097744e-5,2.052894048872e-5,1.0264470244359999e-4,2.4059918252779846e-4,1.2317364293232003e-4,4.105788097744e-5,2.0528940488719999e-4,361.309352601472,4.105788097744e-5,NA,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,4.105788097744e-5,0.0016423152390975999,NA,8.211576195488e-5,4.105788097744e-5,8.211576195488e-5,4.88588783631536e-4,NA,10592.933292179521,1.0264470244359999e-4,1.0264470244359999e-4,2.9643790065711685e-4,33.25688359172641,0.03305159418683921,1.0100238720450243,6.32291367052576e-4,3.0177542518418408,6.569260956390401,0.0010264470244360003,4.105788097744e-5,1.0264470244359999e-4,4.105788097744e-5,2.0528940488719999e-4,1.0264470244359999e-4,3.9169218452477726e-4,0.2874051668420799,57.481033368416014,41.05788097744,10.26447024436,0.003859440811879361,0.00270982014451104,0.00299722531135312,5.83021909879648e-4,2.0528940488719999e-4,7.636765861803842e-4,0.05748103336841601,0.004105788097744001,7390.4185759392,4.105788097744e-5,NA,8.211576195488e-5,0.004105788097744001,98.538914345856,1.2317364293232003e-4,NA,22581.834537592007,410.5788097744001,5.13223512218e-4,25.446853472197766,4.105788097744e-5,4.105788097744e-5,1560.1994771427203,398.2614454811677,1.8886625249622402,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,59.64570042046468,Single Family Residential,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,4.105788097744e-5,NA,NA,1.0264470244359999e-4,1.0264470244359999e-4,9.853891434585602,NA,0.055428139319544004,2.0528940488719999e-4,NA,1.0264470244359999e-4,1.0264470244359999e-4,4.434251145563521e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,8.211576195488e-5,0.046395405504507214,4.105788097744e-5,4.105788097744e-5,3900.498692856801,2.052894048872e-5,0.08560568183796241,NA,0.529646664608976,0.0030382831923305605,0.00316145683526288,0.0021760676918043203,0.00316145683526288,0.00320251471624032,4.105788097744e-5,2.052894048872e-5,1.0264470244359999e-4,2.4059918252779846e-4,1.2317364293232003e-4,4.105788097744e-5,2.0528940488719999e-4,361.309352601472,4.105788097744e-5,NA,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,1.0264470244359999e-4,NA,4.105788097744e-5,0.0016423152390975999,NA,8.211576195488e-5,4.105788097744e-5,8.211576195488e-5,4.88588783631536e-4,NA,10592.933292179521,1.0264470244359999e-4,1.0264470244359999e-4,2.9643790065711685e-4,33.25688359172641,0.03305159418683921,1.0100238720450243,6.32291367052576e-4,3.0177542518418408,6.569260956390401,0.0010264470244360003,4.105788097744e-5,1.0264470244359999e-4,4.105788097744e-5,2.0528940488719999e-4,1.0264470244359999e-4,3.9169218452477726e-4,0.2874051668420799,57.481033368416014,41.05788097744,10.26447024436,0.003859440811879361,0.00270982014451104,0.00299722531135312,5.83021909879648e-4,2.0528940488719999e-4,7.636765861803842e-4,0.05748103336841601,0.004105788097744001,7390.4185759392,4.105788097744e-5,NA,8.211576195488e-5,0.004105788097744001,98.538914345856,1.2317364293232003e-4,NA,22581.834537592007,410.5788097744001,5.13223512218e-4,25.446853472197766,4.105788097744e-5,4.105788097744e-5,1560.1994771427203,398.2614454811677,1.8886625249622402,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Freeway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,NA,2570002,Total,Grab,2022-11-08T09:17:00Z,NA,NA,NA,NA,NA,NA,627,NA,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,4.34,2572006,Dissolved,Composite,2022-11-09T08:55:00Z,2022-11-07,2022-11-08,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,2022-11-07,2022-11-08,28619.4,0.00613845176212594,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020661992728554716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.137576570343334e-4,NA,NA,NA,NA,0.001954512825674089,NA,0.014519238133578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4015127776170497,5.137576570343333e-4,NA,NA,0.014742611027941742,NA,2.792161179534421e-5,NA,NA,NA,NA,NA,NA,0.0030713772974878635,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.589500383701234e-4,1.1168644718137684e-4,NA,NA,NA,NA,1.1168644718137684e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08934915774510148,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,4.34,2572006,Dissolved,Composite,2022-11-09T08:55:00Z,2022-11-07,2022-11-08,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,2022-11-07,2022-11-08,28619.4,0.00714260206941794,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020661992728554716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.137576570343334e-4,NA,NA,NA,NA,0.001954512825674089,NA,0.014519238133578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4015127776170497,5.137576570343333e-4,NA,NA,0.014742611027941742,NA,2.792161179534421e-5,NA,NA,NA,NA,NA,NA,0.0030713772974878635,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.589500383701234e-4,1.1168644718137684e-4,NA,NA,NA,NA,1.1168644718137684e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08934915774510148,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,4.34,2572006,Dissolved,Composite,2022-11-09T08:55:00Z,2022-11-07,2022-11-08,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,2022-11-07,2022-11-08,28619.4,0.01646984511871132,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020661992728554716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.137576570343334e-4,NA,NA,NA,NA,0.001954512825674089,NA,0.014519238133578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4015127776170497,5.137576570343333e-4,NA,NA,0.014742611027941742,NA,2.792161179534421e-5,NA,NA,NA,NA,NA,NA,0.0030713772974878635,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.589500383701234e-4,1.1168644718137684e-4,NA,NA,NA,NA,1.1168644718137684e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08934915774510148,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,4.34,2572006,Dissolved,Composite,2022-11-09T08:55:00Z,2022-11-07,2022-11-08,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,2022-11-07,2022-11-08,28619.4,0.13228073085585773,Freeway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020661992728554716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.137576570343334e-4,NA,NA,NA,NA,0.001954512825674089,NA,0.014519238133578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4015127776170497,5.137576570343333e-4,NA,NA,0.014742611027941742,NA,2.792161179534421e-5,NA,NA,NA,NA,NA,NA,0.0030713772974878635,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.589500383701234e-4,1.1168644718137684e-4,NA,NA,NA,NA,1.1168644718137684e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08934915774510148,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,4.34,2572006,Dissolved,Composite,2022-11-09T08:55:00Z,2022-11-07,2022-11-08,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,2022-11-07,2022-11-08,28619.4,0.3460928340774851,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020661992728554716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.137576570343334e-4,NA,NA,NA,NA,0.001954512825674089,NA,0.014519238133578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4015127776170497,5.137576570343333e-4,NA,NA,0.014742611027941742,NA,2.792161179534421e-5,NA,NA,NA,NA,NA,NA,0.0030713772974878635,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.589500383701234e-4,1.1168644718137684e-4,NA,NA,NA,NA,1.1168644718137684e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08934915774510148,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,4.34,2572006,Dissolved,Composite,2022-11-09T08:55:00Z,2022-11-07,2022-11-08,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,2022-11-07,2022-11-08,28619.4,0.402828169991078,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020661992728554716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.137576570343334e-4,NA,NA,NA,NA,0.001954512825674089,NA,0.014519238133578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4015127776170497,5.137576570343333e-4,NA,NA,0.014742611027941742,NA,2.792161179534421e-5,NA,NA,NA,NA,NA,NA,0.0030713772974878635,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.589500383701234e-4,1.1168644718137684e-4,NA,NA,NA,NA,1.1168644718137684e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08934915774510148,NA
J07-9109-4 (J07P02),394.92574829,ELTORO,27.13,4.34,2572006,Dissolved,Composite,2022-11-09T08:55:00Z,2022-11-07,2022-11-08,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,2022-11-07,2022-11-08,28619.4,0.48787377200423465,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020661992728554716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.137576570343334e-4,NA,NA,NA,NA,0.001954512825674089,NA,0.014519238133578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4015127776170497,5.137576570343333e-4,NA,NA,0.014742611027941742,NA,2.792161179534421e-5,NA,NA,NA,NA,NA,NA,0.0030713772974878635,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.589500383701234e-4,1.1168644718137684e-4,NA,NA,NA,NA,1.1168644718137684e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08934915774510148,NA
